"","CONTACT","SURVEY","locationID","deploymentID","LONGITUDE","LATITUDE","start","end","CT_MODEL","HEIGHT","DELAY","SENSITIVITY","LURE","LANDSCAPE_FEATURE","DP_COMMENTS","TIME_ZONE","DP_DURATION","BIOME","BIOME_NAME","eco_code","ct_brands","ct_brand_loc","ct_delay_loc","ct_sensitivity_loc","height_loc","lure_loc","landscape_feature_loc","PC1","PC2"
"4926","Elildo Carvalho","TDM_06_2023","TDM2-99","TDM_06_2023_TDM2-99",-53.63199,-4.52639,2023-06-20,2023-08-06 23:59:59,"Bushnell Trophy Cam HD",45,0,"normal","no","none",NA,-3,47,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0168","Bushnell","Bushnell",0,"normal",45,"no","none",-0.200665755275822,-0.254982435716724
"4927","Ludmila Hufnagel","CAR_06_2012","TRG_12","CAR_06_2012_TRG_12-1",-43.49403,-20.10419,2013-03-09,2013-05-24 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,76,7,"Tropical & Subtropical Grasslands, Savannas & Shrublands","NT0703","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"4928","Ludmila Hufnagel","CAR_06_2012","TRG_12","CAR_06_2012_TRG_12-2",-43.49403,-20.10419,2013-07-17,2013-08-09 23:59:59,"Bushnell",40,30,"normal","no","trail/road",NA,-3,23,7,"Tropical & Subtropical Grasslands, Savannas & Shrublands","NT0703","Bushnell","Bushnell",30,"normal",40,"no","trail/road",0.076510048505682,-1.26978824866924
"4929","Alejandro Gonzalez","UNAM_2018","UNAM_ED02","UNAM_2018_ED02",-108.421577917396,30.0812714651489,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4930","Alejandro Gonzalez","UNAM_2018","UNAM_ED03","UNAM_2018_ED03",-108.39623031032,30.0792831686938,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4931","Alejandro Gonzalez","UNAM_2018","UNAM_ED04","UNAM_2018_ED04",-108.44024591106,30.0599615364715,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4932","Alejandro Gonzalez","UNAM_2018","UNAM_ED05","UNAM_2018_ED05",-108.421213649417,30.0617361639407,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4933","Alejandro Gonzalez","UNAM_2018","UNAM_ED06","UNAM_2018_ED06",-108.393661736846,30.0613549173348,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4934","Alejandro Gonzalez","UNAM_2018","UNAM_ED07","UNAM_2018_ED07",-108.439463238234,30.0416266312856,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4935","Alejandro Gonzalez","UNAM_2018","UNAM_ED08","UNAM_2018_ED08",-108.422122838637,30.0422618804485,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4936","Alejandro Gonzalez","UNAM_2018","UNAM_ED09_b","UNAM_2018_ED09_b",-108.402872743339,30.0445618711398,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4937","Alejandro Gonzalez","UNAM_2018","UNAM_ED10","UNAM_2018_ED10",-108.384173782741,30.0440106846777,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4938","Alejandro Gonzalez","UNAM_2018","UNAM_ED11","UNAM_2018_ED11",-108.43715855309,30.0232259582052,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4939","Alejandro Gonzalez","UNAM_2018","UNAM_ED12","UNAM_2018_ED12",-108.418043616574,30.0248634954225,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4940","Alejandro Gonzalez","UNAM_2018","UNAM_ED13","UNAM_2018_ED13",-108.396629977978,30.0244052154244,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4941","Alejandro Gonzalez","UNAM_2018","UNAM_ED14","UNAM_2018_ED14",-108.380008006794,30.0289728537978,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4942","Alejandro Gonzalez","UNAM_2018","UNAM_ED15","UNAM_2018_ED15",-108.433104871982,30.005557825061,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4943","Alejandro Gonzalez","UNAM_2018","UNAM_ED16","UNAM_2018_ED16",-108.416957573542,30.0063872941109,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4944","Alejandro Gonzalez","UNAM_2018","UNAM_ED17","UNAM_2018_ED17",-108.396141143651,30.0070232053177,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4945","Alejandro Gonzalez","UNAM_2018","UNAM_ED18","UNAM_2018_ED18",-108.375279090727,30.007420377702,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4946","Alejandro Gonzalez","UNAM_2018","UNAM_EG01","UNAM_2018_EG01",-108.484014911942,30.0771874449989,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4947","Alejandro Gonzalez","UNAM_2018","UNAM_EG02","UNAM_2018_EG02",-108.46611378018,30.0759774432487,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4948","Alejandro Gonzalez","UNAM_2018","UNAM_EG03","UNAM_2018_EG03",-108.486041639442,30.0602052023951,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4949","Alejandro Gonzalez","UNAM_2018","UNAM_EG04","UNAM_2018_EG04",-108.466850785163,30.0596743043439,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Private property. Cattle presence; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4950","Alejandro Gonzalez","UNAM_2018","UNAM_EL04","UNAM_2018_EL04",-108.375508037969,29.9896738887024,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Communal Lands, Cattle presence, Subsistence Hunting; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4951","Alejandro Gonzalez","UNAM_2018","UNAM_EL06","UNAM_2018_EL06",-108.414007578404,29.9714850928932,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Communal Lands, Cattle presence, Subsistence Hunting; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4952","Alejandro Gonzalez","UNAM_2018","UNAM_EL07","UNAM_2018_EL07",-108.393467965638,29.9701329021675,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Communal Lands, Cattle presence, Subsistence Hunting; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4953","Alejandro Gonzalez","UNAM_2018","UNAM_EL08","UNAM_2018_EL08",-108.374669438037,29.9707515275904,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Communal Lands, Cattle presence, Subsistence Hunting; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4954","Alejandro Gonzalez","UNAM_2018","UNAM_EL10","UNAM_2018_EL10",-108.416400849189,29.9518684128215,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Communal Lands, Cattle presence, Subsistence Hunting; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4955","Alejandro Gonzalez","UNAM_2018","UNAM_EL11","UNAM_2018_EL11",-108.395327141445,29.9528784418525,2018-07-01,2018-07-31 23:59:59,"Browning Dark Opps",30,60,"normal","no","trail/road","Communal Lands, Cattle presence, Subsistence Hunting; UTC -7",-7,30,3,"Tropical & Subtropical Coniferous Forests","NA0302","Browning","Browning",60,"normal",30,"no","trail/road",0.231308231287816,-1.8398419242642
"4956","Jaime Cabrera","Umancia_2018","Umancia_GA1","Umancia_2018_GA1",-74.2646102658903,-0.242384560833228,2018-01-30,2018-04-05 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,65,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0156","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4957","Jaime Cabrera","Umancia_2019","Umancia_GA1","Umancia_2019_GA1",-74.2646102658903,-0.242384560833228,2019-02-15,2019-05-16 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,90,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0156","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4958","Jaime Cabrera","Umancia_2018","Umancia_GA2","Umancia_2018_GA2",-74.2747818292645,-0.255086514707269,2018-02-01,2018-04-06 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,64,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4959","Jaime Cabrera","Umancia_2019","Umancia_GA2","Umancia_2019_GA2",-74.2747818292645,-0.255086514707269,2019-02-16,2019-05-15 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,88,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4960","Jaime Cabrera","Umancia_2018","Umancia_GA3","Umancia_2018_GA3",-74.2838303320237,-0.264332650410413,2018-02-01,2018-04-05 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,63,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4961","Jaime Cabrera","Umancia_2019","Umancia_GA3","Umancia_2019_GA3",-74.2838303320237,-0.264332650410413,2019-02-16,2019-05-15 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,88,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4962","Jaime Cabrera","Umancia_2018","Umancia_GA4","Umancia_2018_GA4",-74.2960508861362,-0.27489981099309,2018-02-01,2018-04-05 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,63,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4963","Jaime Cabrera","Umancia_2019","Umancia_GA4","Umancia_2019_GA4",-74.2960508861362,-0.27489981099309,2019-02-17,2019-05-14 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,86,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4964","Jaime Cabrera","Umancia_2018","Umancia_GA5","Umancia_2018_GA5",-74.3060876077095,-0.289058399549138,2018-02-01,2018-04-05 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,63,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4965","Jaime Cabrera","Umancia_2019","Umancia_GA5","Umancia_2019_GA5",-74.3060876077095,-0.289058399549138,2019-02-16,2019-05-15 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,88,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4966","Jaime Cabrera","Umancia_2018","Umancia_GA6","Umancia_2018_GA6",-74.3225044100673,-0.305614811866717,2018-02-02,2018-04-05 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,62,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4967","Jaime Cabrera","Umancia_2019","Umancia_GA6","Umancia_2019_GA6",-74.3225044100673,-0.305614811866717,2019-02-16,2019-05-15 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,88,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4968","Jaime Cabrera","Umancia_2018","Umancia_GB1","Umancia_2018_GB1",-74.2755018529328,-0.233917549208129,2018-01-31,2018-04-06 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,65,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4969","Jaime Cabrera","Umancia_2019","Umancia_GB1","Umancia_2019_GB1",-74.2755018529328,-0.233917549208129,2019-02-15,2019-05-16 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,90,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4970","Jaime Cabrera","Umancia_2018","Umancia_GB2","Umancia_2018_GB2",-74.2863025631728,-0.245380155572019,2018-02-05,2018-04-05 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,59,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4971","Jaime Cabrera","Umancia_2019","Umancia_GB2","Umancia_2019_GB2",-74.2863025631728,-0.245380155572019,2019-02-16,2019-05-15 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,88,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0163","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4972","Jaime Cabrera","Umancia_2018","Umancia_GB3","Umancia_2018_GB3",-74.2956387213802,-0.253613081334163,2018-02-01,2018-04-06 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,64,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4973","Jaime Cabrera","Umancia_2019","Umancia_GB3","Umancia_2019_GB3",-74.2956387213802,-0.253613081334163,2019-02-16,2019-05-15 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,88,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4974","Jaime Cabrera","Umancia_2018","Umancia_GB4","Umancia_2018_GB4",-74.3106988154449,-0.266876290447978,2018-02-01,2018-04-05 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,63,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4975","Jaime Cabrera","Umancia_2019","Umancia_GB4","Umancia_2019_GB4",-74.3106988154449,-0.266876290447978,2019-02-19,2019-06-06 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,107,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4976","Jaime Cabrera","Umancia_2018","Umancia_GB5","Umancia_2018_GB5",-74.3231347683545,-0.283721896537497,2018-02-01,2018-04-05 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,63,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4977","Jaime Cabrera","Umancia_2019","Umancia_GB5","Umancia_2019_GB5",-74.3231347683545,-0.283721896537497,2019-02-16,2019-05-15 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,88,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4978","Jaime Cabrera","Umancia_2018","Umancia_GB6","Umancia_2018_GB6",-74.3350858584488,-0.294126296996734,2018-02-02,2018-04-05 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,62,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4979","Jaime Cabrera","Umancia_2019","Umancia_GB6","Umancia_2019_GB6",-74.3350858584488,-0.294126296996734,2019-02-16,2019-05-15 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,88,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","forest",3.84430487635833,0.746767706910414
"4980","Jaime Cabrera","Umancia_2018","Umancia_GC1","Umancia_2018_GC1",-74.2872562149639,-0.223170785419514,2018-01-31,2018-04-04 23:59:59,"Bushnell no glow core",50,300,"normal","no","trail/road",NA,-5,63,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","trail/road",2.36977418795134,-0.993675389891098
"4981","Jaime Cabrera","Umancia_2019","Umancia_GC1","Umancia_2019_GC1",-74.2872562149639,-0.223170785419514,2019-02-15,2019-03-01 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,14,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","trail/road",2.36977418795134,-0.993675389891098
"4982","Jaime Cabrera","Umancia_2018","Umancia_GC2","Umancia_2018_GC2",-74.2989286454286,-0.234461544942153,2018-02-01,2018-04-04 23:59:59,"Bushnell no glow core",50,300,"normal","no","trail/road",NA,-5,62,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","trail/road",2.36977418795134,-0.993675389891098
"4983","Jaime Cabrera","Umancia_2019","Umancia_GC2","Umancia_2019_GC2",-74.2989286454286,-0.234461544942153,2019-02-15,2019-05-14 23:59:59,"Bushnell no glow core",50,300,"normal","no","forest",NA,-5,88,1,"Tropical & Subtropical Moist Broadleaf Forests","NT0142","Bushnell","Bushnell",300,"normal",50,"no","trail/road",2.36977418795134,-0.993675389891098
